condition,checkpoint,prompt_id,prompt_type,probe_score,behaviour
qwen_delusion,12,cp_18,pair_synth,0.7885700464248657,1.0
qwen_delusion,12,cp_19,pair_synth,0.4365488886833191,0.5
qwen_delusion,12,cp_20,pair_synth,0.6248629689216614,0.5
qwen_delusion,14,yn_0,yesno,-6.528676509857178,0.0
qwen_delusion,14,yn_1,yesno,-3.3462185859680176,0.0
qwen_delusion,14,yn_2,yesno,-2.248131275177002,0.5
qwen_delusion,14,yn_3,yesno,-1.979589581489563,1.0
qwen_delusion,14,yn_4,yesno,-2.634735107421875,0.0
qwen_delusion,14,open_0,open,-5.3183698654174805,0.0
qwen_delusion,14,open_1,open,2.4602560997009277,0.0
qwen_delusion,14,open_2,open,-0.37434399127960205,0.0
qwen_delusion,14,pref_0,pair,0.855400800704956,1.0
qwen_delusion,14,pref_1,pair,1.005727767944336,1.0
qwen_delusion,14,pref_2,pair,0.3773638904094696,0.5
qwen_delusion,14,cp_01,pair_synth,1.470628261566162,1.0
qwen_delusion,14,cp_02,pair_synth,1.005727767944336,1.0
qwen_delusion,14,cp_03,pair_synth,0.3773638904094696,1.0
qwen_delusion,14,cp_04,pair_synth,0.5324712991714478,1.0
qwen_delusion,14,cp_05,pair_synth,0.7345346808433533,0.5
qwen_delusion,14,cp_06,pair_synth,0.1946852207183838,1.0
qwen_delusion,14,cp_07,pair_synth,2.260128974914551,1.0
qwen_delusion,14,cp_08,pair_synth,1.0445258617401123,1.0
qwen_delusion,14,cp_09,pair_synth,0.8010503053665161,1.0
qwen_delusion,14,cp_10,pair_synth,0.16948777437210083,0.5
qwen_delusion,14,cp_11,pair_synth,1.5012837648391724,1.0
qwen_delusion,14,cp_12,pair_synth,1.723344326019287,0.5
qwen_delusion,14,cp_13,pair_synth,-0.8127279877662659,0.5
qwen_delusion,14,cp_14,pair_synth,2.9005703926086426,1.0
qwen_delusion,14,cp_15,pair_synth,0.5613219141960144,1.0
qwen_delusion,14,cp_16,pair_synth,-1.0858182907104492,1.0
qwen_delusion,14,cp_17,pair_synth,0.2044152021408081,0.5
qwen_delusion,14,cp_18,pair_synth,0.4735773205757141,1.0
qwen_delusion,14,cp_19,pair_synth,0.5455651879310608,0.5
qwen_delusion,14,cp_20,pair_synth,0.10786169767379761,1.0
qwen_delusion,16,yn_0,yesno,-6.143393039703369,0.5
qwen_delusion,16,yn_1,yesno,-4.262218952178955,0.5
qwen_delusion,16,yn_2,yesno,-3.491114377975464,0.5
qwen_delusion,16,yn_3,yesno,-4.060667037963867,0.5
qwen_delusion,16,yn_4,yesno,-4.401803493499756,0.5
qwen_delusion,16,open_0,open,-5.749715805053711,0.0
qwen_delusion,16,open_1,open,3.219050884246826,0.0
qwen_delusion,16,open_2,open,-0.5038201212882996,0.0
qwen_delusion,16,pref_0,pair,1.9342067241668701,1.0
qwen_delusion,16,pref_1,pair,2.1482033729553223,1.0
qwen_delusion,16,pref_2,pair,1.021754503250122,1.0
qwen_delusion,16,cp_01,pair_synth,2.8100523948669434,1.0
qwen_delusion,16,cp_02,pair_synth,2.1482033729553223,1.0
qwen_delusion,16,cp_03,pair_synth,1.021754503250122,1.0
qwen_delusion,16,cp_04,pair_synth,0.8587926626205444,0.5
qwen_delusion,16,cp_05,pair_synth,1.7466872930526733,0.5
qwen_delusion,16,cp_06,pair_synth,0.9037545919418335,1.0
qwen_delusion,16,cp_07,pair_synth,3.155424118041992,1.0
qwen_delusion,16,cp_08,pair_synth,1.809738039970398,0.5
qwen_delusion,16,cp_09,pair_synth,1.8854165077209473,1.0
qwen_delusion,16,cp_10,pair_synth,1.3767495155334473,0.5
qwen_delusion,16,cp_11,pair_synth,2.0300893783569336,1.0
qwen_delusion,16,cp_12,pair_synth,2.911935329437256,0.5
qwen_delusion,16,cp_13,pair_synth,0.8676056265830994,0.5
qwen_delusion,16,cp_14,pair_synth,4.037378311157227,1.0
qwen_delusion,16,cp_15,pair_synth,1.0946251153945923,0.5
qwen_delusion,16,cp_16,pair_synth,0.3076876997947693,0.5
qwen_delusion,16,cp_17,pair_synth,1.1144310235977173,0.5
qwen_delusion,16,cp_18,pair_synth,2.2724199295043945,1.0
qwen_delusion,16,cp_19,pair_synth,1.250734806060791,1.0
qwen_delusion,16,cp_20,pair_synth,0.7855722904205322,0.5
qwen_delusion,18,yn_0,yesno,-7.284114837646484,0.5
qwen_delusion,18,yn_1,yesno,-4.590625762939453,0.5
qwen_delusion,18,yn_2,yesno,-3.790982723236084,0.0
qwen_delusion,18,yn_3,yesno,-3.602858066558838,0.5
qwen_delusion,18,yn_4,yesno,-3.894987106323242,0.5
qwen_delusion,18,open_0,open,-6.388678073883057,0.0
qwen_delusion,18,open_1,open,2.342710018157959,0.0
qwen_delusion,18,open_2,open,-1.9293824434280396,0.0
qwen_delusion,18,pref_0,pair,1.298271656036377,1.0
qwen_delusion,18,pref_1,pair,1.6413614749908447,0.5
qwen_delusion,18,pref_2,pair,0.34022173285484314,1.0
qwen_delusion,18,cp_01,pair_synth,2.091146945953369,1.0
qwen_delusion,18,cp_02,pair_synth,1.6413614749908447,1.0
qwen_delusion,18,cp_03,pair_synth,0.34022173285484314,1.0
qwen_delusion,18,cp_04,pair_synth,0.9711822271347046,1.0
qwen_delusion,18,cp_05,pair_synth,0.6253769397735596,1.0
qwen_delusion,18,cp_06,pair_synth,0.1112966537475586,1.0
qwen_delusion,18,cp_07,pair_synth,1.7350313663482666,1.0
qwen_delusion,18,cp_08,pair_synth,0.3191779851913452,1.0
qwen_delusion,18,cp_09,pair_synth,1.2840425968170166,1.0
qwen_delusion,18,cp_10,pair_synth,0.3529050350189209,1.0
qwen_delusion,18,cp_11,pair_synth,1.6120858192443848,1.0
qwen_delusion,18,cp_12,pair_synth,1.5747811794281006,1.0
qwen_delusion,18,cp_13,pair_synth,-0.6210514307022095,0.5
qwen_delusion,18,cp_14,pair_synth,2.71914005279541,1.0
qwen_delusion,18,cp_15,pair_synth,0.24172532558441162,1.0
qwen_delusion,18,cp_16,pair_synth,-0.8281819820404053,1.0
qwen_delusion,18,cp_17,pair_synth,-0.2995571196079254,0.5
qwen_delusion,18,cp_18,pair_synth,0.6915762424468994,1.0
qwen_delusion,18,cp_19,pair_synth,0.4002792239189148,1.0
qwen_delusion,18,cp_20,pair_synth,-0.2401047945022583,0.5
qwen_delusion,20,yn_0,yesno,-7.2917914390563965,0.5
qwen_delusion,20,yn_1,yesno,-4.868771553039551,0.5
qwen_delusion,20,yn_2,yesno,-4.294302940368652,0.5
qwen_delusion,20,yn_3,yesno,-3.5483415126800537,0.5
qwen_delusion,20,yn_4,yesno,-4.198415279388428,0.5
qwen_delusion,20,open_0,open,-6.357804298400879,0.0
qwen_delusion,20,open_1,open,2.4022135734558105,0.0
qwen_delusion,20,open_2,open,-0.846756637096405,0.0
qwen_delusion,20,pref_0,pair,1.3228118419647217,1.0
qwen_delusion,20,pref_1,pair,1.4114713668823242,1.0
qwen_delusion,20,pref_2,pair,0.3269345760345459,1.0
qwen_delusion,20,cp_01,pair_synth,2.362816095352173,0.5
qwen_delusion,20,cp_02,pair_synth,1.4114713668823242,1.0
qwen_delusion,20,cp_03,pair_synth,0.3269345760345459,1.0
qwen_delusion,20,cp_04,pair_synth,1.1725863218307495,1.0
qwen_delusion,20,cp_05,pair_synth,0.8920214772224426,0.5
qwen_delusion,20,cp_06,pair_synth,0.39407896995544434,1.0
qwen_delusion,20,cp_07,pair_synth,2.3345541954040527,1.0
qwen_delusion,20,cp_08,pair_synth,0.9027693271636963,1.0
qwen_delusion,20,cp_09,pair_synth,1.2008304595947266,1.0
qwen_delusion,20,cp_10,pair_synth,0.7317001819610596,0.5
qwen_delusion,20,cp_11,pair_synth,1.5964598655700684,1.0
qwen_delusion,20,cp_12,pair_synth,1.9653165340423584,1.0
qwen_delusion,20,cp_13,pair_synth,-0.4360639452934265,0.5
qwen_delusion,20,cp_14,pair_synth,3.4961600303649902,1.0
qwen_delusion,20,cp_15,pair_synth,0.3390129804611206,1.0
qwen_delusion,20,cp_16,pair_synth,-0.6192927956581116,1.0
qwen_delusion,20,cp_17,pair_synth,-0.6287441253662109,0.0
qwen_delusion,20,cp_18,pair_synth,0.9811019897460938,1.0
qwen_delusion,20,cp_19,pair_synth,0.6542207598686218,1.0
qwen_delusion,20,cp_20,pair_synth,-0.061473965644836426,1.0
qwen_delusion,22,yn_0,yesno,-7.155655384063721,0.5
qwen_delusion,22,yn_1,yesno,-3.8027939796447754,0.5
qwen_delusion,22,yn_2,yesno,-3.1483240127563477,0.5
qwen_delusion,22,yn_3,yesno,-2.619455337524414,1.0
qwen_delusion,22,yn_4,yesno,-2.672189712524414,1.0
qwen_delusion,22,open_0,open,-6.131588459014893,0.0
qwen_delusion,22,open_1,open,1.623815655708313,0.0
qwen_delusion,22,open_2,open,-0.8690245151519775,0.0
qwen_delusion,22,pref_0,pair,0.6413072347640991,1.0
qwen_delusion,22,pref_1,pair,0.7358749508857727,1.0
qwen_delusion,22,pref_2,pair,-0.34793150424957275,1.0
qwen_delusion,22,cp_01,pair_synth,1.725805401802063,0.5
qwen_delusion,22,cp_02,pair_synth,0.7358749508857727,1.0
qwen_delusion,22,cp_03,pair_synth,-0.34793150424957275,1.0
qwen_delusion,22,cp_04,pair_synth,0.3729710578918457,1.0
qwen_delusion,22,cp_05,pair_synth,-0.2630157470703125,1.0
qwen_delusion,22,cp_06,pair_synth,-0.4669961929321289,1.0
qwen_delusion,22,cp_07,pair_synth,1.2716163396835327,1.0
qwen_delusion,22,cp_08,pair_synth,-0.2780345678329468,0.5
qwen_delusion,22,cp_09,pair_synth,0.44387251138687134,1.0
qwen_delusion,22,cp_10,pair_synth,-0.7599067091941833,0.5
qwen_delusion,22,cp_11,pair_synth,0.644879937171936,1.0
qwen_delusion,22,cp_12,pair_synth,1.719450831413269,1.0
qwen_delusion,22,cp_13,pair_synth,-0.8258518576622009,1.0
qwen_delusion,22,cp_14,pair_synth,2.6393401622772217,1.0
qwen_delusion,22,cp_15,pair_synth,-0.6893638968467712,0.5
qwen_delusion,22,cp_16,pair_synth,-1.9450750350952148,1.0
qwen_delusion,22,cp_17,pair_synth,-0.46206772327423096,0.0
qwen_delusion,22,cp_18,pair_synth,-0.1756492257118225,1.0
qwen_delusion,22,cp_19,pair_synth,-0.2210724949836731,0.5
qwen_delusion,22,cp_20,pair_synth,-0.6093425750732422,1.0
qwen_delusion,24,yn_0,yesno,-6.108288764953613,0.5
qwen_delusion,24,yn_1,yesno,-2.365278720855713,0.5
qwen_delusion,24,yn_2,yesno,-1.841046690940857,0.5
qwen_delusion,24,yn_3,yesno,-1.2868127822875977,1.0
qwen_delusion,24,yn_4,yesno,-1.5648159980773926,1.0
qwen_delusion,24,open_0,open,-4.656290054321289,0.0
qwen_delusion,24,open_1,open,2.254481315612793,0.0
qwen_delusion,24,open_2,open,-0.2888794541358948,0.0
qwen_delusion,24,pref_0,pair,1.081810712814331,0.5
qwen_delusion,24,pref_1,pair,0.9919639825820923,1.0
qwen_delusion,24,pref_2,pair,0.5197457671165466,0.5
qwen_delusion,24,cp_01,pair_synth,2.2168750762939453,1.0
qwen_delusion,24,cp_02,pair_synth,0.9919639825820923,1.0
qwen_delusion,24,cp_03,pair_synth,0.5197457671165466,0.5
qwen_delusion,24,cp_04,pair_synth,0.6667969822883606,1.0
qwen_delusion,24,cp_05,pair_synth,0.36007821559906006,1.0
qwen_delusion,24,cp_06,pair_synth,0.013788461685180664,1.0
qwen_delusion,24,cp_07,pair_synth,1.8099772930145264,1.0
qwen_delusion,24,cp_08,pair_synth,0.3312098979949951,1.0
qwen_delusion,24,cp_09,pair_synth,1.0596668720245361,1.0
qwen_delusion,24,cp_10,pair_synth,-0.10619008541107178,1.0
qwen_delusion,24,cp_11,pair_synth,1.1160225868225098,0.5
qwen_delusion,24,cp_12,pair_synth,1.8205580711364746,0.5
qwen_delusion,24,cp_13,pair_synth,-0.49261313676834106,1.0
qwen_delusion,24,cp_14,pair_synth,2.8045852184295654,1.0
qwen_delusion,24,cp_15,pair_synth,0.0034577250480651855,1.0
qwen_delusion,24,cp_16,pair_synth,-1.1667943000793457,1.0
qwen_delusion,24,cp_17,pair_synth,0.14791205525398254,0.5
qwen_delusion,24,cp_18,pair_synth,0.5471575260162354,1.0
qwen_delusion,24,cp_19,pair_synth,0.23071449995040894,1.0
qwen_delusion,24,cp_20,pair_synth,-0.12749403715133667,1.0
qwen_delusion,26,yn_0,yesno,-6.775150299072266,0.0
qwen_delusion,26,yn_1,yesno,-3.079336166381836,1.0
qwen_delusion,26,yn_2,yesno,-2.6697258949279785,1.0
qwen_delusion,26,yn_3,yesno,-1.6596629619598389,1.0
qwen_delusion,26,yn_4,yesno,-2.4688949584960938,1.0
qwen_delusion,26,open_0,open,-4.873504638671875,0.0
qwen_delusion,26,open_1,open,1.3937379121780396,0.0
qwen_delusion,26,open_2,open,-0.5770953893661499,0.0
qwen_delusion,26,pref_0,pair,0.8313547372817993,1.0
qwen_delusion,26,pref_1,pair,0.634390115737915,1.0
qwen_delusion,26,pref_2,pair,0.3853241205215454,1.0
qwen_delusion,26,cp_01,pair_synth,2.230990409851074,0.5
qwen_delusion,26,cp_02,pair_synth,0.634390115737915,1.0
qwen_delusion,26,cp_03,pair_synth,0.3853241205215454,0.5
qwen_delusion,26,cp_04,pair_synth,0.4305490255355835,0.5
qwen_delusion,26,cp_05,pair_synth,0.13118624687194824,1.0
qwen_delusion,26,cp_06,pair_synth,-0.4076603055000305,1.0
qwen_delusion,26,cp_07,pair_synth,1.667306661605835,1.0
qwen_delusion,26,cp_08,pair_synth,0.6760196685791016,1.0
qwen_delusion,26,cp_09,pair_synth,0.8679139614105225,1.0
qwen_delusion,26,cp_10,pair_synth,-0.17594283819198608,1.0
qwen_delusion,26,cp_11,pair_synth,1.127013921737671,1.0
qwen_delusion,26,cp_12,pair_synth,1.9759297370910645,1.0
qwen_delusion,26,cp_13,pair_synth,-0.49294477701187134,1.0
qwen_delusion,26,cp_14,pair_synth,2.869133710861206,1.0
qwen_delusion,26,cp_15,pair_synth,0.357932984828949,1.0
qwen_delusion,26,cp_16,pair_synth,-1.1037757396697998,1.0
qwen_delusion,26,cp_17,pair_synth,-0.17970526218414307,0.5
qwen_delusion,26,cp_18,pair_synth,0.3849324584007263,1.0
qwen_delusion,26,cp_19,pair_synth,-0.09754261374473572,0.5
qwen_delusion,26,cp_20,pair_synth,-0.7189372181892395,1.0
qwen_delusion,28,yn_0,yesno,-5.3592400550842285,1.0
qwen_delusion,28,yn_1,yesno,-2.182826519012451,1.0
qwen_delusion,28,yn_2,yesno,-1.6556371450424194,1.0
qwen_delusion,28,yn_3,yesno,-1.0405397415161133,1.0
qwen_delusion,28,yn_4,yesno,-1.8176097869873047,1.0
qwen_delusion,28,open_0,open,-2.1146740913391113,0.0
qwen_delusion,28,open_1,open,2.47037935256958,0.0
qwen_delusion,28,open_2,open,0.2989940643310547,0.0
qwen_delusion,28,pref_0,pair,0.9147623777389526,0.5
qwen_delusion,28,pref_1,pair,1.1721606254577637,1.0
qwen_delusion,28,pref_2,pair,1.1841729879379272,0.5
qwen_delusion,28,cp_01,pair_synth,2.0884666442871094,1.0
qwen_delusion,28,cp_02,pair_synth,1.1721606254577637,1.0
qwen_delusion,28,cp_03,pair_synth,1.1841729879379272,1.0
qwen_delusion,28,cp_04,pair_synth,0.6953747272491455,1.0
qwen_delusion,28,cp_05,pair_synth,0.8337964415550232,1.0
qwen_delusion,28,cp_06,pair_synth,0.6617257595062256,1.0
qwen_delusion,28,cp_07,pair_synth,2.1290411949157715,1.0
qwen_delusion,28,cp_08,pair_synth,0.8444929122924805,1.0
qwen_delusion,28,cp_09,pair_synth,1.3210585117340088,1.0
qwen_delusion,28,cp_10,pair_synth,0.79872065782547,1.0
qwen_delusion,28,cp_11,pair_synth,1.7899521589279175,0.5
qwen_delusion,28,cp_12,pair_synth,2.4317715167999268,1.0
qwen_delusion,28,cp_13,pair_synth,0.378863126039505,0.5
qwen_delusion,28,cp_14,pair_synth,2.7472915649414062,1.0
qwen_delusion,28,cp_15,pair_synth,0.5542716979980469,1.0
qwen_delusion,28,cp_16,pair_synth,-0.6831472516059875,1.0
qwen_delusion,28,cp_17,pair_synth,0.47729289531707764,0.5
qwen_delusion,28,cp_18,pair_synth,1.1468411684036255,1.0
qwen_delusion,28,cp_19,pair_synth,0.41981327533721924,1.0
qwen_delusion,28,cp_20,pair_synth,0.27893978357315063,1.0
qwen_delusion,30,yn_0,yesno,-5.228621482849121,1.0
qwen_delusion,30,yn_1,yesno,-2.139220714569092,1.0
qwen_delusion,30,yn_2,yesno,-1.5338373184204102,1.0
qwen_delusion,30,yn_3,yesno,-1.075692892074585,1.0
qwen_delusion,30,yn_4,yesno,-1.889920711517334,1.0
qwen_delusion,30,open_0,open,-2.5828778743743896,0.0
qwen_delusion,30,open_1,open,3.5370445251464844,0.0
qwen_delusion,30,open_2,open,1.3398728370666504,0.0
qwen_delusion,30,pref_0,pair,0.2812548875808716,0.5
qwen_delusion,30,pref_1,pair,1.087418794631958,1.0
qwen_delusion,30,pref_2,pair,0.6637234687805176,0.5
qwen_delusion,30,cp_01,pair_synth,1.3755459785461426,1.0
qwen_delusion,30,cp_02,pair_synth,1.087418794631958,1.0
qwen_delusion,30,cp_03,pair_synth,0.6637234687805176,0.5
qwen_delusion,30,cp_04,pair_synth,0.3589515686035156,1.0
qwen_delusion,30,cp_05,pair_synth,0.8939623832702637,1.0
qwen_delusion,30,cp_06,pair_synth,0.7356435060501099,1.0
qwen_delusion,30,cp_07,pair_synth,2.0530691146850586,1.0
qwen_delusion,30,cp_08,pair_synth,0.949233889579773,1.0
qwen_delusion,30,cp_09,pair_synth,0.9528257846832275,1.0
qwen_delusion,30,cp_10,pair_synth,0.5779107809066772,1.0
qwen_delusion,30,cp_11,pair_synth,0.9649827480316162,0.5
qwen_delusion,30,cp_12,pair_synth,1.9612725973129272,1.0
qwen_delusion,30,cp_13,pair_synth,-0.21854174137115479,0.5
qwen_delusion,30,cp_14,pair_synth,2.488004684448242,1.0
qwen_delusion,30,cp_15,pair_synth,0.4879634380340576,0.5
qwen_delusion,30,cp_16,pair_synth,-1.0544300079345703,1.0
qwen_delusion,30,cp_17,pair_synth,-0.32502174377441406,0.0
qwen_delusion,30,cp_18,pair_synth,0.7244106531143188,1.0
qwen_delusion,30,cp_19,pair_synth,-0.08256101608276367,1.0
qwen_delusion,30,cp_20,pair_synth,0.2584068775177002,1.0
qwen_delusion,32,yn_0,yesno,-5.4958815574646,1.0
qwen_delusion,32,yn_1,yesno,-2.437817335128784,1.0
qwen_delusion,32,yn_2,yesno,-2.4366507530212402,1.0
qwen_delusion,32,yn_3,yesno,-2.246391773223877,1.0
qwen_delusion,32,yn_4,yesno,-2.1056466102600098,1.0
qwen_delusion,32,open_0,open,-3.475951910018921,0.0
qwen_delusion,32,open_1,open,2.6220250129699707,0.0
qwen_delusion,32,open_2,open,-1.3612967729568481,0.0
qwen_delusion,32,pref_0,pair,0.16575407981872559,1.0
qwen_delusion,32,pref_1,pair,0.5964024662971497,1.0
qwen_delusion,32,pref_2,pair,0.2899821996688843,1.0
qwen_delusion,32,cp_01,pair_synth,1.327087163925171,1.0
qwen_delusion,32,cp_02,pair_synth,0.5964024662971497,1.0
qwen_delusion,32,cp_03,pair_synth,0.2899821996688843,0.5
qwen_delusion,32,cp_04,pair_synth,0.05996417999267578,1.0
qwen_delusion,32,cp_05,pair_synth,0.4842839241027832,1.0
qwen_delusion,32,cp_06,pair_synth,0.6123088598251343,1.0
qwen_delusion,32,cp_07,pair_synth,1.5435309410095215,1.0
qwen_delusion,32,cp_08,pair_synth,0.30045855045318604,1.0
qwen_delusion,32,cp_09,pair_synth,0.40707653760910034,1.0
qwen_delusion,32,cp_10,pair_synth,-0.06787711381912231,1.0
qwen_delusion,32,cp_11,pair_synth,0.5388251543045044,1.0
qwen_delusion,32,cp_12,pair_synth,1.1161370277404785,1.0
qwen_delusion,32,cp_13,pair_synth,-1.0535523891448975,1.0
qwen_delusion,32,cp_14,pair_synth,2.36271071434021,1.0
qwen_delusion,32,cp_15,pair_synth,-0.07145905494689941,1.0
qwen_delusion,32,cp_16,pair_synth,-1.7826493978500366,1.0
qwen_delusion,32,cp_17,pair_synth,-0.7387181520462036,0.5
qwen_delusion,32,cp_18,pair_synth,-0.4056657552719116,1.0
qwen_delusion,32,cp_19,pair_synth,-0.5610997676849365,1.0
qwen_delusion,32,cp_20,pair_synth,-0.8118489384651184,1.0
qwen_delusion,34,yn_0,yesno,-5.62256383895874,1.0
qwen_delusion,34,yn_1,yesno,-2.178760528564453,1.0
qwen_delusion,34,yn_2,yesno,-2.1537270545959473,1.0
qwen_delusion,34,yn_3,yesno,-1.9697537422180176,1.0
qwen_delusion,34,yn_4,yesno,-2.165170669555664,1.0
qwen_delusion,34,open_0,open,-3.5994677543640137,0.0
qwen_delusion,34,open_1,open,1.7964107990264893,0.0
qwen_delusion,34,open_2,open,-1.9292715787887573,0.0
qwen_delusion,34,pref_0,pair,-0.2731499671936035,1.0
qwen_delusion,34,pref_1,pair,-0.4323420524597168,1.0
qwen_delusion,34,pref_2,pair,-0.70241379737854,0.5
qwen_delusion,34,cp_01,pair_synth,0.8428866267204285,1.0
qwen_delusion,34,cp_02,pair_synth,-0.4323420524597168,0.5
qwen_delusion,34,cp_03,pair_synth,-0.70241379737854,1.0
qwen_delusion,34,cp_04,pair_synth,-0.4369337558746338,1.0
qwen_delusion,34,cp_05,pair_synth,0.10017859935760498,1.0
qwen_delusion,34,cp_06,pair_synth,-0.23106145858764648,1.0
qwen_delusion,34,cp_07,pair_synth,1.1933398246765137,0.5
qwen_delusion,34,cp_08,pair_synth,-0.38031816482543945,1.0
qwen_delusion,34,cp_09,pair_synth,-0.09868043661117554,1.0
qwen_delusion,34,cp_10,pair_synth,-0.7809739112854004,1.0
qwen_delusion,34,cp_11,pair_synth,-0.3544425368309021,1.0
qwen_delusion,34,cp_12,pair_synth,0.6246153116226196,1.0
qwen_delusion,34,cp_13,pair_synth,-1.7593722343444824,0.5
qwen_delusion,34,cp_14,pair_synth,1.7038075923919678,1.0
qwen_delusion,34,cp_15,pair_synth,-0.8290939331054688,0.5
qwen_delusion,34,cp_16,pair_synth,-2.426776170730591,1.0
qwen_delusion,34,cp_17,pair_synth,-1.5964174270629883,0.5
qwen_delusion,34,cp_18,pair_synth,-1.322197675704956,1.0
qwen_delusion,34,cp_19,pair_synth,-1.4263567924499512,1.0
qwen_delusion,34,cp_20,pair_synth,-1.8248367309570312,1.0
qwen_delusion,36,yn_0,yesno,-5.530488967895508,1.0
qwen_delusion,36,yn_1,yesno,-2.665717124938965,1.0
qwen_delusion,36,yn_2,yesno,-2.7477340698242188,1.0
qwen_delusion,36,yn_3,yesno,-1.763432264328003,1.0
qwen_delusion,36,yn_4,yesno,-2.4109396934509277,1.0
qwen_delusion,36,open_0,open,-3.4437332153320312,0.0
qwen_delusion,36,open_1,open,2.2945470809936523,0.0
qwen_delusion,36,open_2,open,-1.7406600713729858,0.0
qwen_delusion,36,pref_0,pair,-0.7256180047988892,1.0
qwen_delusion,36,pref_1,pair,-0.7680974006652832,1.0
qwen_delusion,36,pref_2,pair,-0.5873671770095825,1.0
qwen_delusion,36,cp_01,pair_synth,0.41366177797317505,1.0
qwen_delusion,36,cp_02,pair_synth,-0.7680974006652832,1.0
qwen_delusion,36,cp_03,pair_synth,-0.5873671770095825,1.0
qwen_delusion,36,cp_04,pair_synth,-0.8520619869232178,1.0
qwen_delusion,36,cp_05,pair_synth,-0.08908092975616455,1.0
qwen_delusion,36,cp_06,pair_synth,-0.28897547721862793,1.0
qwen_delusion,36,cp_07,pair_synth,0.8192130327224731,1.0
qwen_delusion,36,cp_08,pair_synth,-0.5690754652023315,1.0
qwen_delusion,36,cp_09,pair_synth,-0.8714239597320557,1.0
qwen_delusion,36,cp_10,pair_synth,-0.7453978657722473,1.0
qwen_delusion,36,cp_11,pair_synth,-0.25786346197128296,1.0
qwen_delusion,36,cp_12,pair_synth,0.3175094723701477,1.0
qwen_delusion,36,cp_13,pair_synth,-1.8029282093048096,0.5
qwen_delusion,36,cp_14,pair_synth,1.629328727722168,1.0
qwen_delusion,36,cp_15,pair_synth,-0.6071170568466187,1.0
qwen_delusion,36,cp_16,pair_synth,-2.3931548595428467,1.0
qwen_delusion,36,cp_17,pair_synth,-1.624067783355713,0.5
qwen_delusion,36,cp_18,pair_synth,-1.3619757890701294,1.0
qwen_delusion,36,cp_19,pair_synth,-1.1185359954833984,1.0
qwen_delusion,36,cp_20,pair_synth,-1.9746947288513184,1.0
qwen_delusion,38,yn_0,yesno,-5.96232795715332,1.0
qwen_delusion,38,yn_1,yesno,-2.7354965209960938,1.0
qwen_delusion,38,yn_2,yesno,-2.856729507446289,1.0
qwen_delusion,38,yn_3,yesno,-2.0082244873046875,1.0
qwen_delusion,38,yn_4,yesno,-2.510538339614868,1.0
qwen_delusion,38,open_0,open,-4.296531677246094,0.0
qwen_delusion,38,open_1,open,2.5347867012023926,0.0
qwen_delusion,38,open_2,open,-1.7569293975830078,0.0
qwen_delusion,38,pref_0,pair,-1.2828912734985352,1.0
qwen_delusion,38,pref_1,pair,-1.154780387878418,1.0
qwen_delusion,38,pref_2,pair,-0.7997350692749023,1.0
qwen_delusion,38,cp_01,pair_synth,-0.08555138111114502,1.0
qwen_delusion,38,cp_02,pair_synth,-1.154780387878418,1.0
qwen_delusion,38,cp_03,pair_synth,-0.7997350692749023,1.0
qwen_delusion,38,cp_04,pair_synth,-1.2087476253509521,1.0
qwen_delusion,38,cp_05,pair_synth,-0.49337148666381836,1.0
qwen_delusion,38,cp_06,pair_synth,-0.7289853096008301,1.0
qwen_delusion,38,cp_07,pair_synth,0.4560522437095642,1.0
qwen_delusion,38,cp_08,pair_synth,-0.7896462678909302,0.5
qwen_delusion,38,cp_09,pair_synth,-1.0533607006072998,1.0
qwen_delusion,38,cp_10,pair_synth,-0.956676721572876,1.0
qwen_delusion,38,cp_11,pair_synth,-0.304588258266449,1.0
qwen_delusion,38,cp_12,pair_synth,0.4391070604324341,0.5
qwen_delusion,38,cp_13,pair_synth,-2.1554903984069824,0.5
qwen_delusion,38,cp_14,pair_synth,1.239319086074829,1.0
qwen_delusion,38,cp_15,pair_synth,-1.482584834098816,1.0
qwen_delusion,38,cp_16,pair_synth,-2.37858510017395,1.0
qwen_delusion,38,cp_17,pair_synth,-1.8554054498672485,0.5
qwen_delusion,38,cp_18,pair_synth,-1.5540800094604492,1.0
qwen_delusion,38,cp_19,pair_synth,-1.770134449005127,1.0
qwen_delusion,38,cp_20,pair_synth,-2.236642599105835,1.0
qwen_delusion,40,yn_0,yesno,-5.546354293823242,1.0
qwen_delusion,40,yn_1,yesno,-2.7189416885375977,1.0
qwen_delusion,40,yn_2,yesno,-3.310124397277832,1.0
qwen_delusion,40,yn_3,yesno,-2.5207884311676025,1.0
qwen_delusion,40,yn_4,yesno,-2.60024356842041,1.0
qwen_delusion,40,open_0,open,-4.133634567260742,0.0
qwen_delusion,40,open_1,open,3.2877233028411865,0.0
qwen_delusion,40,open_2,open,-0.7638148069381714,0.0
qwen_delusion,40,pref_0,pair,-0.5974423885345459,1.0
qwen_delusion,40,pref_1,pair,-0.49519145488739014,1.0
qwen_delusion,40,pref_2,pair,-0.8750426769256592,1.0
qwen_delusion,40,cp_01,pair_synth,0.22261810302734375,1.0
qwen_delusion,40,cp_02,pair_synth,-0.49519145488739014,1.0
qwen_delusion,40,cp_03,pair_synth,-0.8750426769256592,1.0
qwen_delusion,40,cp_04,pair_synth,-0.6019265651702881,1.0
qwen_delusion,40,cp_05,pair_synth,-0.1710348129272461,1.0
